SalesChannel,WarehouseCode,OrderDate,ShipDate,DeliveryDate,SalesRegion,CustomerName,StoreLocation,ProductName,OrderQuantity,DiscountApplied,UnitPrice,UnitCost
In-Store,WARE-NMK1003,2019-07-29,2019-08-07,2019-08-15,West,Prasco Group,Kansas,Baseball,3,0.15,1989.9,1591.92
Online,WARE-PUJ1005,2019-07-29,2019-08-15,2019-08-21,Midwest,Eminence Corp,Texas,Clocks,8,0.05,964.8,627.12
In-Store,WARE-NMK1003,2019-07-30,2019-08-05,2019-08-12,West,Avon Corp,Indiana,Wardrobes,8,0.075,1072,536
Wholesale,WARE-XYS1001,2019-07-30,2019-08-13,2019-08-23,West,Linde ,Arizona,Serveware,4,0.05,187.6,146.328
Online,WARE-UHY1004,2019-07-31,2019-08-08,2019-08-14,West,Weimei Corp,North Carolina,Bathroom Furniture,6,0.05,3919.5,1606.995
Distributor,WARE-NMK1003,2019-07-31,2019-08-27,2019-08-31,Northeast,Amylin Group,Illinois,Table Linens,7,0.05,2418.7,1547.968
In-Store,WARE-NMK1003,2019-07-31,2019-08-09,2019-08-18,South,Linde ,Indiana,Serveware,8,0.4,3350,1641.5
In-Store,WARE-NMK1003,2019-07-31,2019-08-08,2019-08-16,Northeast,Llorens Ltd,Georgia,Festive,2,0.075,3966.4,2221.184
Distributor,WARE-XYS1001,2019-07-31,2019-08-06,2019-08-11,Midwest,Wuxi Group,Arizona,Pillows,5,0.2,3999.9,2279.943
Distributor,WARE-XYS1001,2019-07-31,2019-08-11,2019-08-21,Midwest,OHTA'S Corp,California,Floral,6,0.2,1192.6,536.67
Online,WARE-NMK1003,2019-07-31,2019-08-12,2019-08-17,Northeast,Capweld ,Colorado,Wreaths,6,0.15,1085.4,857.466
In-Store,WARE-NMK1003,2019-07-31,2019-08-10,2019-08-11,Northeast,Amylin Group,Iowa,Photo Frames,4,0.05,5728.5,3437.1
In-Store,WARE-NMK1003,2019-07-31,2019-08-02,2019-08-08,West,New Ltd,Florida,Audio,4,0.075,1045.2,533.052
In-Store,WARE-NMK1003,2019-07-31,2019-08-19,2019-08-21,Midwest,Dharma Ltd,Georgia,Computers,8,0.05,2633.1,1474.536
Online,WARE-MKL1006,2019-07-31,2019-08-13,2019-08-23,South,Llorens Ltd,Texas,Blankets,7,0.05,1855.9,1447.602
Distributor,WARE-UHY1004,2019-07-31,2019-08-20,2019-08-26,Midwest,Apollo Ltd,Michigan,Dining Furniture,2,0.075,2345,1664.95
Online,WARE-UHY1004,2019-08-01,2019-08-07,2019-08-11,Midwest,OHTA'S Corp,Michigan,Outdoor Furniture,4,0.075,5735.2,2810.248
Online,WARE-NMK1003,2019-08-01,2019-08-29,2019-09-02,Midwest,Medsep Group,Hawaii,Bedroom Furniture,4,0.05,2271.3,1612.623
Wholesale,WARE-PUJ1005,2019-08-01,2019-08-09,2019-08-16,South,Avon Corp,New York,Dinnerware,4,0.05,1849.2,1312.932
Distributor,WARE-MKL1006,2019-08-01,2019-08-21,2019-08-28,Northeast,ETUDE Ltd,Washington,Pendants,7,0.1,3832.4,1647.932
Distributor,WARE-NMK1003,2019-08-01,2019-08-20,2019-08-27,Midwest,Avon Corp,Colorado,Bean Bags,6,0.05,2613,1776.84
Distributor,WARE-NBV1002,2019-08-01,2019-08-26,2019-09-04,Northeast,Eminence Corp,California,Ornaments,5,0.15,187.6,157.584
Online,WARE-NMK1003,2019-08-01,2019-08-11,2019-08-20,South,Amylin Group,Georgia,Photo Frames,1,0.3,180.9,115.776
In-Store,WARE-NBV1002,2019-08-01,2019-08-18,2019-08-19,West,Mylan Corp,California,Platters,3,0.075,5138.9,3597.23
In-Store,WARE-MKL1006,2019-08-01,2019-08-21,2019-08-28,Northeast,Amylin Group,Texas,Table Lamps,7,0.05,6210.9,4223.412
Distributor,WARE-XYS1001,2019-08-01,2019-08-21,2019-08-26,Midwest,Trigen ,California,Platters,3,0.075,254.6,201.134
Distributor,WARE-UHY1004,2019-08-01,2019-08-22,2019-08-25,Midwest,U.S. Ltd,New York,Accessories,3,0.1,1005,502.5
Distributor,WARE-PUJ1005,2019-08-01,2019-08-19,2019-08-29,South,S.S.S. Group,Tennessee,Wine Storage,2,0.05,2432.1,1580.865
Wholesale,WARE-UHY1004,2019-08-01,2019-08-19,2019-08-20,Northeast,Capweld ,Nevada,Dinnerware,2,0.075,247.9,126.429
Wholesale,WARE-NMK1003,2019-08-01,2019-08-22,2019-08-25,South,Trigen ,Illinois,Wine Storage,2,0.1,1132.3,668.057
In-Store,WARE-NMK1003,2019-08-02,2019-08-13,2019-08-21,Midwest,"Apotheca, Ltd",Florida,Festive,8,0.075,1038.5,664.64
Wholesale,WARE-UHY1004,2019-08-02,2019-08-04,2019-08-13,South,Sundial ,Nebraska,Cookware,4,0.05,207.7,89.311
Wholesale,WARE-NMK1003,2019-08-02,2019-08-16,2019-08-26,South,Qualitest ,Illinois,Mirrors,7,0.05,2311.5,1733.625
In-Store,WARE-UHY1004,2019-08-02,2019-08-29,2019-09-07,Northeast,Amylin Group,Maryland,Rugs,2,0.075,3001.6,2341.248
Online,WARE-PUJ1005,2019-08-02,2019-08-28,2019-08-29,Midwest,ETUDE Ltd,Tennessee,Wine Storage,2,0.05,167.5,110.55
Wholesale,WARE-PUJ1005,2019-08-02,2019-08-22,2019-08-29,West,Ascend Ltd,New York,Accessories,4,0.075,3859.2,2006.784
In-Store,WARE-PUJ1005,2019-08-02,2019-08-28,2019-09-01,West,Qualitest ,Oklahoma,Outdoor Decor,3,0.05,234.5,133.665
Online,WARE-NMK1003,2019-08-02,2019-08-23,2019-08-31,West,Avon Corp,Colorado,Floral,4,0.15,1031.8,691.306
Distributor,WARE-XYS1001,2019-08-02,2019-08-30,2019-09-02,Midwest,Eminence Corp,California,Basketball,5,0.05,3819,2826.06
Distributor,WARE-NBV1002,2019-08-02,2019-08-06,2019-08-15,Midwest,Wuxi Group,California,Platters,7,0.075,3678.3,2464.461
In-Store,WARE-PUJ1005,2019-08-02,2019-08-17,2019-08-21,South,Uriel Group,New York,Pillows,6,0.075,971.5,417.745
In-Store,WARE-UHY1004,2019-08-02,2019-08-06,2019-08-13,Northeast,Niconovum Corp,Minnesota,Wall Coverings,2,0.4,6009.9,4507.425
Online,WARE-PUJ1005,2019-08-02,2019-08-27,2019-08-29,West,Niconovum Corp,Texas,Floral,1,0.4,1118.9,783.23
In-Store,WARE-UHY1004,2019-08-02,2019-08-05,2019-08-09,West,Nipro ,New Jersey,Computers,7,0.05,2693.4,2073.918
In-Store,WARE-XYS1001,2019-08-03,2019-08-25,2019-09-03,Northeast,Eminence Corp,California,Pendants,4,0.05,1748.7,1346.499
Online,WARE-NMK1003,2019-08-03,2019-08-08,2019-08-14,Midwest,Capweld ,Illinois,Pendants,2,0.075,1728.6,1175.448
Distributor,WARE-UHY1004,2019-08-03,2019-08-07,2019-08-12,Midwest,Dharma Ltd,Missouri,Bedroom Furniture,1,0.4,3959.7,2217.432
Distributor,WARE-UHY1004,2019-08-03,2019-08-25,2019-09-03,South,"Elorac, Corp",North Carolina,Wardrobes,2,0.05,783.9,423.306
In-Store,WARE-PUJ1005,2019-08-03,2019-08-08,2019-08-16,Midwest,"PEDIFIX, Corp",Texas,Dining Furniture,7,0.075,1795.6,1400.568
Online,WARE-NBV1002,2019-08-03,2019-08-31,2019-09-10,Midwest,Weimei Corp,California,Collectibles,4,0.15,5969.7,3343.032
In-Store,WARE-NMK1003,2019-08-03,2019-08-11,2019-08-15,Northeast,Ascend Ltd,Indiana,Candleholders,2,0.075,2579.5,2115.19
In-Store,WARE-NMK1003,2019-08-04,2019-08-29,2019-09-05,Northeast,OUR Ltd,Florida,Table Lamps,5,0.3,221.1,128.238
In-Store,WARE-XYS1001,2019-08-04,2019-08-21,2019-08-23,West,Winthrop ,Arizona,Wine Storage,7,0.1,2445.5,1393.935
Distributor,WARE-NMK1003,2019-08-04,2019-08-15,2019-08-25,Midwest,Llorens Ltd,Connecticut,Wall Coverings,6,0.3,1118.9,626.584
Online,WARE-PUJ1005,2019-08-04,2019-08-16,2019-08-23,South,"Exact-Rx, Corp",South Carolina,Stemware,6,0.15,1246.2,598.176
Distributor,WARE-UHY1004,2019-08-04,2019-08-11,2019-08-18,West,"Elorac, Corp",Nevada,Bakeware,8,0.05,1199.3,575.664
Online,WARE-NMK1003,2019-08-04,2019-08-14,2019-08-15,Midwest,Weimei Corp,Colorado,Outdoor Furniture,5,0.075,174.2,116.714
Distributor,WARE-PUJ1005,2019-08-05,2019-08-10,2019-08-18,Northeast,U.S. Ltd,Tennessee,Floor Lamps,3,0.075,5976.4,3227.256
Wholesale,WARE-NMK1003,2019-08-05,2019-08-12,2019-08-19,South,Apollo Ltd,Kansas,Festive,7,0.075,3423.7,2533.538
Wholesale,WARE-UHY1004,2019-08-05,2019-08-17,2019-08-20,West,Dharma Ltd,North Carolina,TV and video,2,0.2,1025.1,584.307
Distributor,WARE-NMK1003,2019-08-05,2019-08-14,2019-08-18,South,Sundial ,Illinois,Home Fragrances,5,0.05,3979.8,2626.668
Online,WARE-UHY1004,2019-08-05,2019-08-28,2019-08-30,Midwest,OHTA'S Corp,Nevada,Sculptures,5,0.05,3825.7,3213.588
Online,WARE-XYS1001,2019-08-05,2019-08-16,2019-08-23,Midwest,Dharma Ltd,California,Bar Tools,5,0.05,3892.7,2063.131
Distributor,WARE-UHY1004,2019-08-05,2019-08-26,2019-08-29,Midwest,Medsep Group,Louisiana,Baseball,7,0.05,1018.4,672.144
In-Store,WARE-PUJ1005,2019-08-06,2019-08-27,2019-09-05,South,Prasco Group,Tennessee,TV and video,6,0.2,1005,783.9
Wholesale,WARE-NBV1002,2019-08-06,2019-08-31,2019-09-07,South,Dharma Ltd,California,Clocks,1,0.05,5333.2,4159.896
Wholesale,WARE-UHY1004,2019-08-06,2019-08-23,2019-08-24,South,"Exact-Rx, Corp",North Carolina,Rugs,8,0.075,2378.5,2021.725
In-Store,WARE-XYS1001,2019-08-06,2019-08-28,2019-09-02,Northeast,Pacific Ltd,California,Home Fragrances,5,0.05,1989.9,1452.627
Online,WARE-XYS1001,2019-08-06,2019-08-09,2019-08-10,Midwest,AuroMedics Corp,Arizona,Stemware,6,0.05,2479,2007.99
In-Store,WARE-XYS1001,2019-08-06,2019-08-16,2019-08-17,West,21st Ltd,California,Furniture Cushions,7,0.075,984.9,551.544
Online,WARE-XYS1001,2019-08-06,2019-09-03,2019-09-05,Northeast,Procter Corp,Alabama,Stemware,7,0.05,891.1,516.838
In-Store,WARE-NMK1003,2019-08-06,2019-08-23,2019-09-02,South,Mylan Corp,Florida,Audio,7,0.1,4013.3,2969.842
In-Store,WARE-UHY1004,2019-08-06,2019-08-23,2019-08-28,Midwest,Procter Corp,Nevada,Dinnerware,7,0.075,6331.5,3292.38
Online,WARE-NMK1003,2019-08-06,2019-09-01,2019-09-08,West,Linde ,Indiana,Floral,2,0.075,5286.3,2537.424
Distributor,WARE-UHY1004,2019-08-06,2019-08-15,2019-08-18,Northeast,OHTA'S Corp,Nevada,Candleholders,3,0.05,1715.2,1011.968
Wholesale,WARE-UHY1004,2019-08-06,2019-08-15,2019-08-19,South,Weimei Corp,New Jersey,Vanities,5,0.075,1065.3,703.098
Online,WARE-MKL1006,2019-08-07,2019-08-12,2019-08-21,Midwest,OUR Ltd,Texas,Home Fragrances,1,0.075,2505.8,1553.596
In-Store,WARE-UHY1004,2019-08-07,2019-08-20,2019-08-23,West,Rochester Ltd,Minnesota,Blankets,6,0.075,1005,743.7
In-Store,WARE-NMK1003,2019-08-07,2019-08-19,2019-08-25,Midwest,Dharma Ltd,Illinois,Computers,6,0.075,1005,623.1
In-Store,WARE-UHY1004,2019-08-07,2019-08-15,2019-08-16,West,Eminence Corp,North Dakota,Home Fragrances,5,0.15,1755.4,947.916
Online,WARE-UHY1004,2019-08-08,2019-08-20,2019-08-25,Midwest,Pacific Ltd,Massachusetts,Bedroom Furniture,1,0.075,1815.7,1143.891
In-Store,WARE-MKL1006,2019-08-08,2019-08-11,2019-08-14,South,Ole Group,Wisconsin,Outdoor Decor,8,0.05,2479,1090.76
Distributor,WARE-NMK1003,2019-08-08,2019-08-20,2019-08-30,Midwest,Pacific Ltd,Florida,Bar Tools,5,0.075,2405.3,1250.756
Distributor,WARE-UHY1004,2019-08-08,2019-08-20,2019-08-30,Midwest,Select ,Nevada,Photo Frames,4,0.15,5480.6,3946.032
In-Store,WARE-XYS1001,2019-08-08,2019-09-01,2019-09-03,Northeast,Qualitest ,California,Bedroom Furniture,5,0.1,268,166.16
In-Store,WARE-PUJ1005,2019-08-08,2019-08-22,2019-08-29,Midwest,O.E. Ltd,Ohio,Stemware,6,0.075,6331.5,2595.915
In-Store,WARE-NMK1003,2019-08-08,2019-08-21,2019-08-27,Northeast,Medsep Group,Florida,Table Lamps,4,0.2,730.3,365.15
In-Store,WARE-XYS1001,2019-08-08,2019-08-12,2019-08-21,West,Wuxi Group,Alabama,Floor Lamps,3,0.075,187.6,146.328
Online,WARE-NMK1003,2019-08-08,2019-08-13,2019-08-18,Northeast,Capweld ,Florida,Vases,4,0.3,3819,2329.59
Distributor,WARE-NMK1003,2019-08-08,2019-08-28,2019-08-30,Midwest,"Fenwal, Corp",Kansas,Floor Lamps,2,0.1,241.2,135.072
Online,WARE-UHY1004,2019-08-08,2019-08-13,2019-08-22,West,Qualitest ,Missouri,Outdoor Decor,8,0.2,1299.8,961.852
In-Store,WARE-MKL1006,2019-08-08,2019-09-05,2019-09-12,Midwest,New Ltd,Texas,Bedroom Furniture,3,0.1,1112.2,456.002
Online,WARE-MKL1006,2019-08-08,2019-08-26,2019-08-30,Northeast,Bare ,Texas,Pendants,8,0.075,4006.6,2844.686
Wholesale,WARE-PUJ1005,2019-08-09,2019-08-24,2019-08-25,West,OHTA'S Corp,Texas,Blankets,8,0.05,978.2,596.702
In-Store,WARE-NMK1003,2019-08-09,2019-08-13,2019-08-16,Midwest,Ascend Ltd,Florida,Bathroom Furniture,4,0.05,1045.2,616.668
Wholesale,WARE-NMK1003,2019-08-09,2019-08-12,2019-08-16,West,Niconovum Corp,Illinois,Cocktail Glasses,3,0.15,5621.3,2754.437
Online,WARE-UHY1004,2019-08-09,2019-08-24,2019-09-01,West,Sundial ,Louisiana,Outdoor Decor,1,0.3,1092.1,862.759
In-Store,WARE-XYS1001,2019-08-09,2019-08-12,2019-08-17,South,Burt's Corp,California,Cocktail Glasses,4,0.075,877.7,438.85
Online,WARE-XYS1001,2019-08-09,2019-08-30,2019-09-03,South,O.E. Ltd,California,Audio,5,0.075,1889.4,1190.322
Online,WARE-PUJ1005,2019-08-10,2019-08-19,2019-08-28,Northeast,"Fenwal, Corp",South Carolina,Bar Tools,8,0.075,1078.7,485.415
In-Store,WARE-PUJ1005,2019-08-10,2019-08-21,2019-08-22,Northeast,Wuxi Group,New York,Dining Furniture,6,0.075,1145.7,928.017
In-Store,WARE-UHY1004,2019-08-10,2019-09-03,2019-09-13,Midwest,Ole Group,New Jersey,Pendants,4,0.1,924.6,369.84
Online,WARE-PUJ1005,2019-08-10,2019-09-06,2019-09-16,South,Pacific Ltd,Texas,Floral,6,0.1,1105.5,795.96
Online,WARE-PUJ1005,2019-08-10,2019-09-04,2019-09-11,West,"Elorac, Corp",Tennessee,Home Fragrances,7,0.15,991.6,495.8
In-Store,WARE-PUJ1005,2019-08-10,2019-08-24,2019-08-26,West,New Ltd,Texas,Stemware,3,0.15,897.8,664.372
Distributor,WARE-XYS1001,2019-08-10,2019-09-01,2019-09-03,Midwest,Medsep Group,California,Candles,3,0.075,3946.3,1617.983
Online,WARE-PUJ1005,2019-08-10,2019-08-12,2019-08-16,West,Nipro ,South Dakota,Bakeware,2,0.05,6150.6,2890.782
In-Store,WARE-MKL1006,2019-08-10,2019-08-16,2019-08-22,Midwest,Medline ,Texas,Clocks,8,0.075,214.4,145.792
Wholesale,WARE-NBV1002,2019-08-11,2019-08-14,2019-08-16,Northeast,O.E. Ltd,California,Bakeware,3,0.15,247.9,163.614
In-Store,WARE-UHY1004,2019-08-11,2019-08-25,2019-09-01,Northeast,21st Ltd,Louisiana,Bathroom Furniture,8,0.1,3959.7,3207.357
Distributor,WARE-MKL1006,2019-08-11,2019-08-17,2019-08-26,Midwest,Amylin Group,Washington,Home Fragrances,6,0.075,3798.9,2887.164
Distributor,WARE-UHY1004,2019-08-11,2019-08-23,2019-08-26,Midwest,Ohio ,North Carolina,Serveware,1,0.2,3912.8,1799.888
Online,WARE-UHY1004,2019-08-11,2019-08-14,2019-08-20,Northeast,OUR Ltd,Louisiana,Wall Frames,6,0.05,261.3,109.746
Wholesale,WARE-XYS1001,2019-08-11,2019-09-05,2019-09-06,West,Avon Corp,California,Rugs,7,0.05,2331.6,1515.54
Online,WARE-NMK1003,2019-08-12,2019-08-18,2019-08-21,West,Pure Group,Illinois,Wine Storage,3,0.2,1098.8,802.124
Wholesale,WARE-UHY1004,2019-08-12,2019-09-03,2019-09-10,South,Medline ,Louisiana,Wine Storage,4,0.075,3946.3,3196.503
Wholesale,WARE-PUJ1005,2019-08-12,2019-09-02,2019-09-10,West,Medsep Group,Texas,Bean Bags,1,0.1,1855.9,890.832
Wholesale,WARE-NMK1003,2019-08-12,2019-08-20,2019-08-25,South,Sundial ,Georgia,Wine Storage,2,0.15,5768.7,2711.289
Online,WARE-PUJ1005,2019-08-12,2019-08-15,2019-08-21,Midwest,E. Ltd,New York,Outdoor Decor,5,0.1,737,346.39
Distributor,WARE-NBV1002,2019-08-12,2019-08-28,2019-08-30,Northeast,Apollo Ltd,California,Floor Lamps,8,0.05,5996.5,2398.6
Online,WARE-XYS1001,2019-08-12,2019-08-24,2019-08-29,Midwest,Amylin Group,California,Festive,7,0.1,1058.6,899.81
Online,WARE-NMK1003,2019-08-12,2019-08-30,2019-09-08,West,"3LAB, Ltd",Indiana,Floral,6,0.075,897.8,619.482
Online,WARE-XYS1001,2019-08-13,2019-08-21,2019-08-25,South,"Exact-Rx, Corp",California,Bean Bags,5,0.075,2613,1332.63
Distributor,WARE-NMK1003,2019-08-13,2019-09-02,2019-09-05,Northeast,Procter Corp,Colorado,Sculptures,5,0.1,5621.3,3316.567
Online,WARE-UHY1004,2019-08-13,2019-08-25,2019-09-01,South,Avon Corp,North Carolina,Bar Tools,4,0.05,951.4,732.578
Online,WARE-PUJ1005,2019-08-13,2019-08-23,2019-09-02,West,Amylin Group,South Carolina,Bakeware,5,0.05,187.6,80.668
Online,WARE-UHY1004,2019-08-13,2019-08-16,2019-08-21,West,ETUDE Ltd,New Jersey,Wine Storage,7,0.15,3886,2409.32
Wholesale,WARE-NMK1003,2019-08-13,2019-08-20,2019-08-30,West,Uriel Group,Connecticut,Outdoor Furniture,6,0.05,1815.7,980.478
In-Store,WARE-NMK1003,2019-08-13,2019-08-23,2019-08-27,Midwest,ETUDE Ltd,Kentucky,Candles,4,0.2,2834.1,1927.188
Online,WARE-NMK1003,2019-08-14,2019-09-05,2019-09-12,South,Bare ,Florida,Bedroom Furniture,7,0.05,971.5,670.335
Wholesale,WARE-NMK1003,2019-08-14,2019-09-11,2019-09-15,Northeast,Procter Corp,Hawaii,Pillows,7,0.1,180.9,86.832
Online,WARE-NMK1003,2019-08-14,2019-09-06,2019-09-14,West,Medline ,Colorado,Platters,5,0.15,207.7,114.235
Online,WARE-NMK1003,2019-08-14,2019-08-25,2019-08-28,Midwest,E. Ltd,Georgia,Clocks,3,0.05,3979.8,2706.264
In-Store,WARE-PUJ1005,2019-08-14,2019-08-24,2019-08-30,West,Ole Group,Oregon,Vanities,4,0.3,221.1,154.77
Distributor,WARE-NMK1003,2019-08-14,2019-08-25,2019-08-27,Northeast,Ei ,Georgia,Dining Furniture,5,0.2,1058.6,497.542
Online,WARE-UHY1004,2019-08-14,2019-08-24,2019-09-01,South,Capweld ,New York,Serveware,3,0.15,5929.5,3557.7
Distributor,WARE-XYS1001,2019-08-14,2019-09-06,2019-09-16,Northeast,U.S. Ltd,California,Outdoor Furniture,4,0.4,904.5,479.385
Wholesale,WARE-NMK1003,2019-08-14,2019-08-27,2019-08-31,South,New Ltd,Kansas,Phones,5,0.05,2331.6,1911.912
Wholesale,WARE-NMK1003,2019-08-14,2019-08-26,2019-08-31,Northeast,Medsep Group,Illinois,Outdoor Furniture,2,0.3,1976.5,1620.73
Online,WARE-MKL1006,2019-08-14,2019-09-05,2019-09-13,West,Niconovum Corp,Virginia,Bathroom Furniture,8,0.05,5748.6,4483.908
Wholesale,WARE-NMK1003,2019-08-14,2019-09-07,2019-09-08,West,Ei ,Georgia,Collectibles,8,0.15,1319.9,725.945
Online,WARE-XYS1001,2019-08-15,2019-08-28,2019-09-03,West,New Ltd,California,Vanities,8,0.05,958.1,488.631
In-Store,WARE-MKL1006,2019-08-15,2019-09-06,2019-09-15,West,U.S. Ltd,Virginia,Bedroom Furniture,3,0.05,5641.4,4174.636
Wholesale,WARE-UHY1004,2019-08-15,2019-08-23,2019-09-01,West,Wuxi Group,North Carolina,Pendants,8,0.075,743.7,349.539
Wholesale,WARE-PUJ1005,2019-08-15,2019-08-17,2019-08-24,Northeast,Procter Corp,Ohio,Basketball,1,0.15,3819,1909.5
In-Store,WARE-MKL1006,2019-08-15,2019-09-04,2019-09-11,West,OHTA'S Corp,Texas,Audio,6,0.15,2653.2,1485.792
Online,WARE-MKL1006,2019-08-15,2019-09-09,2019-09-15,Midwest,Avon Corp,Wisconsin,Platters,2,0.1,1943,1088.08
Online,WARE-NMK1003,2019-08-15,2019-08-18,2019-08-19,Midwest,Select ,Illinois,Ornaments,7,0.05,1929.6,1543.68
Online,WARE-UHY1004,2019-08-15,2019-09-07,2019-09-11,West,Winthrop ,New York,Bakeware,2,0.075,1809,1338.66
Wholesale,WARE-MKL1006,2019-08-15,2019-09-09,2019-09-18,West,O.E. Ltd,Virginia,Baseball,2,0.075,1005,814.05
Wholesale,WARE-NMK1003,2019-08-15,2019-09-04,2019-09-07,Northeast,OUR Ltd,Kansas,Wardrobes,2,0.075,1721.9,1102.016
Online,WARE-NMK1003,2019-08-16,2019-09-06,2019-09-11,South,Eminence Corp,Colorado,Vases,2,0.2,837.5,368.5
In-Store,WARE-NMK1003,2019-08-16,2019-08-22,2019-08-27,Northeast,Victory Ltd,Georgia,Platters,2,0.05,3852.5,3236.1
In-Store,WARE-XYS1001,2019-08-16,2019-08-19,2019-08-27,Northeast,Wuxi Group,Arizona,Stemware,5,0.075,3644.8,2842.944
Distributor,WARE-XYS1001,2019-08-16,2019-08-28,2019-08-31,Midwest,Sundial ,California,TV and video,2,0.075,227.8,120.734
Distributor,WARE-XYS1001,2019-08-16,2019-08-27,2019-08-30,Midwest,Medline ,California,Dinnerware,7,0.075,3370.1,2055.761
Online,WARE-PUJ1005,2019-08-16,2019-08-24,2019-08-31,West,Select ,Texas,Wall Coverings,7,0.05,1051.9,557.507
In-Store,WARE-NBV1002,2019-08-16,2019-09-05,2019-09-10,West,Weimei Corp,California,Furniture Cushions,6,0.05,3966.4,3331.776
In-Store,WARE-PUJ1005,2019-08-17,2019-09-04,2019-09-08,Northeast,Capweld ,New York,Photo Frames,7,0.075,241.2,96.48
Online,WARE-NBV1002,2019-08-17,2019-09-05,2019-09-08,Midwest,E. Ltd,California,Photo Frames,3,0.075,3149,1731.95
Online,WARE-UHY1004,2019-08-17,2019-09-01,2019-09-10,West,"Exact-Rx, Corp",Nevada,Collectibles,3,0.075,911.2,728.96
In-Store,WARE-NMK1003,2019-08-17,2019-08-19,2019-08-20,Northeast,"Apotheca, Ltd",Illinois,Bathroom Furniture,3,0.15,2345,1758.75
In-Store,WARE-UHY1004,2019-08-17,2019-08-23,2019-08-28,South,Pacific Ltd,New Jersey,Vases,5,0.05,5313.1,2125.24
In-Store,WARE-XYS1001,2019-08-17,2019-09-10,2019-09-19,West,Avon Corp,Arizona,Pillows,3,0.075,2512.5,1331.625
In-Store,WARE-NMK1003,2019-08-17,2019-08-27,2019-09-02,West,New Ltd,Florida,Computers,5,0.05,4020,2291.4
In-Store,WARE-NMK1003,2019-08-17,2019-08-26,2019-09-03,Northeast,Apollo Ltd,California,Rugs,2,0.4,194.3,122.409
Online,WARE-XYS1001,2019-08-18,2019-09-14,2019-09-20,West,"3LAB, Ltd",California,Bakeware,4,0.075,790.6,434.83
Online,WARE-MKL1006,2019-08-18,2019-08-29,2019-09-03,South,Niconovum Corp,Washington,Platters,8,0.075,3242.8,2464.528
In-Store,WARE-NMK1003,2019-08-18,2019-08-21,2019-08-30,West,Dharma Ltd,Illinois,Floor Lamps,7,0.15,234.5,164.15
Distributor,WARE-NBV1002,2019-08-18,2019-08-24,2019-09-03,Midwest,O.E. Ltd,California,Dining Furniture,5,0.05,5494,3626.04
Online,WARE-UHY1004,2019-08-18,2019-09-09,2019-09-19,Midwest,Weimei Corp,Nevada,Wardrobes,1,0.075,2613,1907.49
Distributor,WARE-NMK1003,2019-08-18,2019-08-26,2019-08-30,South,O.E. Ltd,Florida,Stemware,5,0.05,1159.1,544.777
In-Store,WARE-PUJ1005,2019-08-18,2019-09-11,2019-09-15,Northeast,OUR Ltd,Texas,Cookware,1,0.075,1809,777.87
Distributor,WARE-XYS1001,2019-08-18,2019-08-24,2019-08-29,Midwest,21st Ltd,California,Mirrors,2,0.05,1018.4,855.456
In-Store,WARE-XYS1001,2019-08-18,2019-09-15,2019-09-16,Midwest,"PEDIFIX, Corp",Alabama,Audio,5,0.05,1273,1043.86
Online,WARE-UHY1004,2019-08-18,2019-09-09,2019-09-16,Midwest,"Fenwal, Corp",Nevada,Festive,7,0.2,207.7,157.852
Online,WARE-XYS1001,2019-08-19,2019-08-29,2019-08-30,West,Select ,California,Computers,4,0.075,857.6,651.776
In-Store,WARE-UHY1004,2019-08-19,2019-09-10,2019-09-16,Northeast,Uriel Group,Missouri,Clocks,4,0.4,1246.2,610.638
In-Store,WARE-XYS1001,2019-08-19,2019-08-27,2019-08-29,Northeast,Select ,California,Wine Storage,5,0.15,1681.7,790.399
Distributor,WARE-MKL1006,2019-08-19,2019-09-01,2019-09-09,Midwest,Medline ,Virginia,Dining Furniture,3,0.075,3953,2569.45
In-Store,WARE-XYS1001,2019-08-20,2019-09-11,2019-09-13,West,21st Ltd,California,Cocktail Glasses,6,0.075,3765.4,2372.202
Wholesale,WARE-NBV1002,2019-08-20,2019-09-03,2019-09-09,South,U.S. Ltd,California,Candleholders,8,0.05,1072,621.76
In-Store,WARE-NMK1003,2019-08-20,2019-09-06,2019-09-10,Northeast,O.E. Ltd,Illinois,Bean Bags,4,0.1,1822.4,1457.92
Distributor,WARE-NMK1003,2019-08-20,2019-09-13,2019-09-14,West,Rochester Ltd,Colorado,Floor Lamps,7,0.1,951.4,618.41
Distributor,WARE-NBV1002,2019-08-20,2019-09-06,2019-09-10,Midwest,Victory Ltd,California,Computers,7,0.4,1882.7,903.696
In-Store,WARE-NMK1003,2019-08-20,2019-09-03,2019-09-06,Midwest,New Ltd,Illinois,Cocktail Glasses,5,0.1,917.9,614.993
In-Store,WARE-MKL1006,2019-08-20,2019-09-05,2019-09-09,Northeast,Ole Group,Texas,Wall Coverings,5,0.075,5648.1,4574.961
Online,WARE-XYS1001,2019-08-20,2019-08-27,2019-09-03,West,Pure Group,California,Baseball,3,0.15,1916.2,804.804
Distributor,WARE-XYS1001,2019-08-20,2019-08-24,2019-08-30,Midwest,Niconovum Corp,California,TV and video,8,0.05,1876,1050.56
Online,WARE-MKL1006,2019-08-20,2019-08-28,2019-08-31,West,WakeFern ,Texas,Pendants,5,0.075,797.3,414.596
Online,WARE-NBV1002,2019-08-20,2019-08-31,2019-09-04,Northeast,Amylin Group,California,Basketball,6,0.075,1058.6,656.332
